?qid	?target_col	?target_col_guid
Q103850475	<http://www.wikidata.org/entity/Q5582425>	Q103850475-AE10F8C1-D1E2-4B78-A394-6EFA27938BA5
Q10390	<http://www.wikidata.org/entity/Q16876647>	Q10390-e4c0fa6c-4b03-8b6e-99f1-46ec1b32dbda
Q10393899	<http://www.wikidata.org/entity/Q37548462>	Q10393899-47c0d51e-4c65-9c9c-bcf0-665eefc5aeba
Q103941992	<http://www.wikidata.org/entity/Q103948082>	Q103941992-b2937b1c-4859-fca4-3bf6-3bc6c95e7905
Q104005858	<http://www.wikidata.org/entity/Q4930569>	Q104005858-41e0670a-4d0d-3f4a-8f27-5cbb6b069cc8
Q1040310	<http://www.wikidata.org/entity/Q18844248>	Q1040310-1F862936-45B3-4651-A4AA-960CB5624F96
Q104049	<http://www.wikidata.org/entity/Q21510471>	Q104049-1967a57f-4575-3e87-844b-d6236082856d
Q104056940	<http://www.wikidata.org/entity/Q1587003>	Q104056940-689a9556-4563-ee68-9fd7-cd701422ea0a
Q104076331	<http://www.wikidata.org/entity/Q1929446>	Q104076331-d3b76177-4dba-2c78-e8ac-169f2aaf2a6a
Q104099679	<http://www.wikidata.org/entity/Q2792882>	Q104099679-314d7402-41fc-823b-e20c-b8bf954a6519
Q104125922	<http://www.wikidata.org/entity/Q21071761>	Q104125922-924503ef-49ad-b03c-dea6-eb51256e1a9e
Q104148369	<http://www.wikidata.org/entity/Q36921007>	q104148369-b46eb0cd-419a-b9c0-1658-b7a92608db18
Q104176273	<http://www.wikidata.org/entity/Q21491634>	Q104176273-BC906815-810A-45C2-8055-7A388891351C
Q104224230	<http://www.wikidata.org/entity/Q21492983>	Q104224230-357d040a-448c-0f25-11f6-46ed1f82d31d
Q104236579	<http://www.wikidata.org/entity/Q21511156>	Q104236579-ff36418d-483c-e10c-9de6-95b1da2a45cb
Q104244043	<http://www.wikidata.org/entity/Q16865373>	Q104244043-7b22d219-4a8e-7460-fed2-f2f4384301db
Q1043079	<http://www.wikidata.org/entity/Q16877387>	Q1043079-D117C804-0E00-4296-9E6B-5140F904F227
Q104338731	<http://www.wikidata.org/entity/Q37435394>	Q104338731-e4adf228-4d68-c462-9557-ab29091e7ac8
Q104374037	<http://www.wikidata.org/entity/Q16870910>	Q104374037-c51565c0-4a58-9c7f-5f1d-256b74b3a070
Q104374144	<http://www.wikidata.org/entity/Q47516322>	Q104374144-af8e3a2e-40f9-2d2c-96ae-8f2b47d0143a
Q104376116	<http://www.wikidata.org/entity/Q1917648>	Q104376116-de03b192-4959-192d-608d-c4295ca7ce05
Q1044155	<http://www.wikidata.org/entity/Q16479486>	Q1044155-578D8F81-0606-421E-AA28-B7481D4DF30E
Q1044169	<http://www.wikidata.org/entity/Q1226552>	Q1044169-B3C6417B-7511-4634-AD70-E393A70E4C69
Q104450417	<http://www.wikidata.org/entity/Q1308329>	Q104450417-ca9d5c59-487c-9a40-5377-9634c41ecaf9
Q1045188	<http://www.wikidata.org/entity/Q16870910>	Q1045188-3AA51D17-1BA3-4700-B003-00C4D79B22FB
Q104532425	<http://www.wikidata.org/entity/Q37463133>	Q104532425-5fc58322-40ba-250d-4e44-9944e6b98354
Q1045798	<http://www.wikidata.org/entity/Q12201665>	Q1045798-face6f84-4c8d-f8b6-a423-8448fc1e1411
Q104587353	<http://www.wikidata.org/entity/Q1624734>	Q104587353-3fed9266-4c50-2d65-e566-c0f30bcbd14f
Q104622	<http://www.wikidata.org/entity/Q16871277>	Q104622-5C1CA918-382C-43E9-A5D4-F0AA031F80A9
Q104630020	<http://www.wikidata.org/entity/Q4958485>	Q104630020-8de3f2fe-460a-7698-79de-c3b84c0cdd00
Q104630135	<http://www.wikidata.org/entity/Q36876070>	Q104630135-39099ecb-4a01-cb7c-20d1-1644014ba861
Q104630378	<http://www.wikidata.org/entity/Q16825795>	Q104630378-e557a772-48bd-71fb-c519-bc96978d8427
Q104630428	<http://www.wikidata.org/entity/Q21452622>	Q104630428-3d066f7f-4367-d1d0-582e-0a1e2269fed2
Q104630462	<http://www.wikidata.org/entity/Q122852594>	q104630462-acfc49c8-44cd-568a-7bb8-48dadb28b2f6
Q104630503	<http://www.wikidata.org/entity/Q21452063>	Q104630503-d1242aa3-4f3f-6882-3c87-560068e9d365
Q104640827	<http://www.wikidata.org/entity/Q1777139>	Q104640827-233033DF-4E3A-4DAE-88DF-B81112026655
Q104648170	<http://www.wikidata.org/entity/Q16870436>	Q104648170-2A385909-35C7-47C3-A6E6-394C2F613646
Q104682052	<http://www.wikidata.org/entity/Q37477477>	Q104682052-989a60e8-46d9-329d-1556-406ce0e36279
Q104704599	<http://www.wikidata.org/entity/Q13421990>	Q104704599-24f482c3-4e7a-c3f0-f8a4-c4f8962b0570
Q1047146	<http://www.wikidata.org/entity/Q21507091>	Q1047146-e0e92a17-41c5-9092-7a0e-27f42cd3d7e4
Q104717188	<http://www.wikidata.org/entity/Q20114866>	Q104717188-0C243EF1-CA78-4EE8-8A5B-3A2C292943CF
Q104718940	<http://www.wikidata.org/entity/Q121770000>	Q104718940-3d5a0508-46a3-4815-e22f-bbdb931bdca9
Q104720641	<http://www.wikidata.org/entity/Q21507963>	Q104720641-220cb480-44b1-a553-243e-1c458d13e72e
Q1047230	<http://www.wikidata.org/entity/Q37079020>	Q1047230-f62a529b-41b2-2e1f-b7ff-71ee5e9fe2d4
Q104735453	<http://www.wikidata.org/entity/Q21449967>	Q104735453-3eab3bc3-491e-793e-d018-2110f1f91460
Q104761974	<http://www.wikidata.org/entity/Q104762058>	Q104761974-59336412-4c4f-193b-cee7-8adb315c0dd9
Q104764170	<http://www.wikidata.org/entity/Q13553605>	Q104764170-d8a402f8-4b8c-96da-49ab-b86ae0cfea88
Q104783603	<http://www.wikidata.org/entity/Q36894298>	Q104783603-7a16d00a-469b-01f5-c753-9b1044f02995
Q104791	<http://www.wikidata.org/entity/Q10859343>	Q104791-57D7753B-8CEC-42EE-870C-50EAD7A229A2
Q1048182	<http://www.wikidata.org/entity/Q4851588>	Q1048182-327402D3-88B5-49F2-BFF3-69097FA9E28E
Q104834042	<http://www.wikidata.org/entity/Q37555665>	Q104834042-d2b37284-4398-e80e-9606-d89f017a6849
Q104835199	<http://www.wikidata.org/entity/Q12678727>	Q104835199-353a4855-45a6-fbf2-5248-e0f8180304cd
Q104836720	<http://www.wikidata.org/entity/Q1158485>	Q104836720-4EC5FAAA-36C6-4702-9EB1-F463CD8CAE51
Q104856400	<http://www.wikidata.org/entity/Q21493833>	Q104856400-a0f5dee1-46a3-98c1-f300-97c48f2226c3
Q104857238	<http://www.wikidata.org/entity/Q113860034>	Q104857238-d45ece9e-4c34-990f-c687-6abbf68ad7b3
Q104867920	<http://www.wikidata.org/entity/Q21492100>	Q104867920-1BCCEB24-FB03-41BF-A828-25C7E97386EC
Q1049643	<http://www.wikidata.org/entity/Q1931708>	Q1049643-381C44D6-79B6-4916-A318-555D14C24F25
Q105044605	<http://www.wikidata.org/entity/Q23304656>	Q105044605-a957bee9-4c1a-b268-ec66-307adc18e0e7
Q105061782	<http://www.wikidata.org/entity/Q37267766>	Q105061782-A52C6097-35FB-4177-AAA8-0B30066BAA19
Q105103645	<http://www.wikidata.org/entity/Q7155884>	Q105103645-05995EBA-E7E4-4232-9A1C-75492BE3D5D4
Q105142115	<http://www.wikidata.org/entity/Q1707301>	Q105142115-50216b65-4e97-316d-bbde-266e3797a1c5
Q105142375	<http://www.wikidata.org/entity/Q16865629>	Q105142375-cf44247b-4593-7488-8e38-a61711212c35
Q105167	<http://www.wikidata.org/entity/Q21492113>	Q105167-20BB0CD6-D414-41C1-8B6E-BA3F9BFDA298
Q1052306	<http://www.wikidata.org/entity/Q107599071>	Q1052306-0DA5A3E3-56A3-4D93-A62D-AE23752F8207
Q105393552	<http://www.wikidata.org/entity/Q16829670>	Q105393552-80CA35E1-7CDB-4B24-8A0B-08B9790D4695
Q105448418	<http://www.wikidata.org/entity/Q37288277>	Q105448418-39901fcf-4c31-6397-2595-d199dd436761
Q105453182	<http://www.wikidata.org/entity/Q2665316>	Q105453182-375BB388-8435-4AFB-9125-78A6F1BE09F7
Q105459066	<http://www.wikidata.org/entity/Q17149756>	Q105459066-B0D3144E-00CB-4F7B-94BC-F460B71579B3
Q105460	<http://www.wikidata.org/entity/Q37299624>	Q105460-04214995-4a68-c215-a593-e20251d9a2ef
Q105470833	<http://www.wikidata.org/entity/Q26234458>	Q105470833-abb23d8d-483f-2ee3-a8ef-192e1f092724
Q105480	<http://www.wikidata.org/entity/Q107359682>	Q105480-0c8422ef-4882-de9c-c849-a09808826f51
Q105553206	<http://www.wikidata.org/entity/Q37528444>	Q105553206-EF391F61-E3B2-4503-BA69-1C77E7BAF572
Q105626402	<http://www.wikidata.org/entity/Q7963813>	Q105626402-860B1207-B873-42F5-8859-8F864E3E21D9
Q105662348	<http://www.wikidata.org/entity/Q21450708>	Q105662348-1c73f3ff-4795-f44a-e23a-79d6af8d6356
Q105667	<http://www.wikidata.org/entity/Q16479702>	Q105667-b1a4e759-44f0-4d6f-ea56-d26ef14aa497
Q1057418	<http://www.wikidata.org/entity/Q1645480>	Q1057418-1013209F-0118-4153-BE86-620806F36D03
Q105750350	<http://www.wikidata.org/entity/Q21487489>	Q105750350-b316d5de-4e15-0d67-81bd-6c4ca7a02570
Q105756	<http://www.wikidata.org/entity/Q47514977>	Q105756-6E418D93-B983-401B-ABC4-0D0F7E9388D2
Q105763523	<http://www.wikidata.org/entity/Q37174027>	Q105763523-3fe72b73-4752-412f-72b2-472aa30893ad
Q105763534	<http://www.wikidata.org/entity/Q21502314>	Q105763534-878c9815-4b4a-78e5-395a-e1bc20547204
Q1058	<http://www.wikidata.org/entity/Q21498476>	Q1058-813A8BE4-416E-4746-AF55-D2FB80F53AF6
Q105817	<http://www.wikidata.org/entity/Q1259903>	Q105817-1c7f4ca7-460f-fd6d-d235-3f73fd67b423
Q105834537	<http://www.wikidata.org/entity/Q40713504>	Q105834537-e09f934e-41e7-7ac9-54ef-e22c464ad5eb
Q105849203	<http://www.wikidata.org/entity/Q37523007>	Q105849203-c30e7407-4955-3ee4-f38d-bacfa0be0091
Q1059265	<http://www.wikidata.org/entity/Q36960445>	Q1059265-8a6f22da-4e0b-fb13-9422-6926da374fa6
Q105946295	<http://www.wikidata.org/entity/Q16880828>	Q105946295-7be42048-44c5-b48d-73cc-c9bf16d081fe
Q105946646	<http://www.wikidata.org/entity/Q1413324>	Q105946646-37fe2a65-40f5-f0e7-d024-06cacfa40c12
Q1060181	<http://www.wikidata.org/entity/Q1158485>	Q1060181-945F41CE-0398-4C2D-AED5-D80089067779
Q1060609	<http://www.wikidata.org/entity/Q2803433>	Q1060609-0d67ede1-44c0-d3b4-6228-6ca09ffd22e8
Q106089241	<http://www.wikidata.org/entity/Q37100401>	Q106089241-b916c4bc-4494-0ee1-bb62-46c40a9ac29a
Q106169496	<http://www.wikidata.org/entity/Q99358655>	Q106169496-2f96624f-4f85-67a1-f92e-fb30acea75b7
Q106193	<http://www.wikidata.org/entity/Q21504626>	Q106193-22260C51-80E0-4534-9C94-91AFE9E072DA
Q106235	<http://www.wikidata.org/entity/Q61831801>	Q106235-975065b1-4e45-150a-c8d5-ff61bfb5a133
Q106287238	<http://www.wikidata.org/entity/Q110379732>	Q106287238-642f4a87-482b-6d2b-18b9-6344e96e5f40
Q106355213	<http://www.wikidata.org/entity/Q29575539>	Q106355213-68064880-4cdd-34e6-76a2-ac4819825dc4
Q1063677	<http://www.wikidata.org/entity/Q21501431>	Q1063677-A2C84747-6275-4455-944A-50AEF20E2E6E
Q106399446	<http://www.wikidata.org/entity/Q4861654>	Q106399446-a54e83c4-4610-70f4-6399-7e5f83c98833
Q1064244	<http://www.wikidata.org/entity/Q449411>	Q1064244-EAAFFE68-811B-46D9-84CB-5D958855955D
Q1064383	<http://www.wikidata.org/entity/Q21510531>	Q1064383-8f6773cb-41ff-121c-905d-3f0046a44ef5
Q1064457	<http://www.wikidata.org/entity/Q28758139>	Q1064457-753FBFD3-B70C-4CD5-B5C2-2D1D73E49617
Q1064593	<http://www.wikidata.org/entity/Q1724227>	Q1064593-65F294EE-3264-4D2C-AFE4-97FB3975FE91
Q106465	<http://www.wikidata.org/entity/Q16870323>	Q106465-f67ae3fb-450a-0a23-a02d-f696024e8a81
Q1064692	<http://www.wikidata.org/entity/Q15897047>	Q1064692-1A2A30B7-6253-4AC1-A6F1-BF8DBD7CF6CE
Q1064695	<http://www.wikidata.org/entity/Q15080511>	Q1064695-0A3CE69A-244A-4F44-8308-43A8D3256F4C
Q1064774	<http://www.wikidata.org/entity/Q1591888>	Q1064774-F8508776-DE24-406E-AE59-506B794BF3FD
Q10648	<http://www.wikidata.org/entity/Q13421990>	Q10648-B2C40C04-0D59-4CA8-803E-A4E0DB226487
Q106480279	<http://www.wikidata.org/entity/Q106480368>	Q106480279-1844d648-470d-7de7-cbad-9d2039498ba3
Q106481340	<http://www.wikidata.org/entity/Q25712321>	Q106481340-e1004de8-466c-25bb-f1fa-5a1d2001a80e
Q106490056	<http://www.wikidata.org/entity/Q12652678>	Q106490056-e4b30fea-4723-15f5-7efb-b13303988397
Q106513	<http://www.wikidata.org/entity/Q56540854>	Q106513-b71102b4-4767-f1d7-42de-17e37801c856
Q10652	<http://www.wikidata.org/entity/Q28200639>	Q10652-2EDC5EFF-3185-4500-8879-D1CD5A39C6E4
Q1065216	<http://www.wikidata.org/entity/Q106119031>	Q1065216-CFA09F68-E281-45BB-B750-ECB77939967C
Q106522145	<http://www.wikidata.org/entity/Q1605060>	Q106522145-CEB67A02-81D6-4293-A09C-8386CF03F567
Q106534716	<http://www.wikidata.org/entity/Q1688492>	Q106534716-8e5b6c92-4a57-7b8d-3ed8-47b1d2213592
Q106543540	<http://www.wikidata.org/entity/Q115175669>	Q106543540-e6efe1c3-484c-9b4a-5450-40d56ee5c6fd
Q1065595	<http://www.wikidata.org/entity/Q1308329>	Q1065595-C26B641B-2483-4B23-8FF4-DCA4AABA4859
Q1065683	<http://www.wikidata.org/entity/Q17093955>	Q1065683-34ECC3DA-FD10-44F3-A1DF-B347E7305E8D
Q1065727	<http://www.wikidata.org/entity/Q37239264>	Q1065727-DC16FA11-DF21-4682-9666-48188FCC4F5B
Q106579388	<http://www.wikidata.org/entity/Q1158485>	Q106579388-2d4a21c0-4c87-b2c7-49da-7ae00930082e
Q106589463	<http://www.wikidata.org/entity/Q1544694>	Q106589463-0ad61a27-493d-341c-851a-ad6aa005cbca
Q1065931	<http://www.wikidata.org/entity/Q23640302>	Q1065931-7f84c982-4ec4-9490-5c14-5096153cd6a7
Q1065951	<http://www.wikidata.org/entity/Q16882371>	Q1065951-AC8DDBE2-A487-4068-87DA-684E2F9B81F2
Q106617240	<http://www.wikidata.org/entity/Q37243308>	Q106617240-ab128f3c-4f7c-8598-fefd-ce3f36f52419
Q1066931	<http://www.wikidata.org/entity/Q20997230>	Q1066931-E8EDA480-D39A-4ECC-910F-1691381A0C64
Q106694209	<http://www.wikidata.org/entity/Q16870093>	Q106694209-A6948D09-A35F-4321-8FBC-E043F872BC6C
Q106730251	<http://www.wikidata.org/entity/Q2350543>	Q106730251-ee76f621-4a8a-bef6-176f-61b7ef943b42
Q106804665	<http://www.wikidata.org/entity/Q37571203>	Q106804665-1a0edb46-4cab-2250-2068-bb57f4c75713
Q106988676	<http://www.wikidata.org/entity/Q1158452>	Q106988676-EDADECD2-BE41-414C-AF0F-CB74D2974185
Q106997	<http://www.wikidata.org/entity/Q12787162>	Q106997-b89d1943-4191-e4bf-91ea-4eb77a038fac
Q107024052	<http://www.wikidata.org/entity/Q973239>	Q107024052-a7233d87-48e3-0208-0138-1f098b8c3329
Q1070716	<http://www.wikidata.org/entity/Q13552095>	Q1070716-21822D1D-B597-4CD2-852B-7AA9F317B7C5
Q107113613	<http://www.wikidata.org/entity/Q21510733>	Q107113613-bb402666-4aea-4993-c9c4-484460a18129
Q10711435	<http://www.wikidata.org/entity/Q1158545>	Q10711435-6AA9809D-DAF1-4CF2-A8FB-926EC5CCA040
Q107168591	<http://www.wikidata.org/entity/Q37080219>	Q107168591-49d4f0e2-43ea-fd58-1ac9-8fcb63b89889
Q1071782	<http://www.wikidata.org/entity/Q230229>	Q1071782-ee44aba8-4b09-b2e8-149b-6e6c1b8e028f
Q107296262	<http://www.wikidata.org/entity/Q2801971>	Q107296262-BB851566-4902-4D0B-B19D-268DB078BE61
Q107299118	<http://www.wikidata.org/entity/Q16278704>	Q107299118-e0ed81d9-40d9-41d0-ab92-2a443b1df808
Q107340439	<http://www.wikidata.org/entity/Q26479943>	Q107340439-643C3ABE-9626-4738-8CFC-681113A7530F
Q107358884	<http://www.wikidata.org/entity/Q118368314>	Q107358884-a5b62fd7-40fc-6b0f-4127-57592e471c8d
Q107380068	<http://www.wikidata.org/entity/Q27037241>	Q107380068-A28C5E41-99AD-442E-968C-B76ADA97E2A3
Q107380107	<http://www.wikidata.org/entity/Q37443555>	Q107380107-eecd3ca0-485e-7b19-f83d-ac08d174dab2
Q107394850	<http://www.wikidata.org/entity/Q21475221>	Q107394850-f36c364b-4270-ecf4-cd07-e3d19687f613
Q1074506	<http://www.wikidata.org/entity/Q110740352>	Q1074506-7B88BF80-9D0D-481C-ABCB-D0421B44ADA6
Q1074614	<http://www.wikidata.org/entity/Q115626376>	q1074614-a86d53c5-4411-51b1-7180-1697592d938c
Q107570061	<http://www.wikidata.org/entity/Q10862233>	Q107570061-FF9E442E-D707-48A0-8910-4AB449C88024
Q1076090	<http://www.wikidata.org/entity/Q37476467>	Q1076090-ec27d618-489e-441c-b2b8-c0dcecf14fdd
Q107610092	<http://www.wikidata.org/entity/Q21510685>	Q107610092-76e445c4-432a-c11e-7b9d-d69e05f15f3a
Q107667	<http://www.wikidata.org/entity/Q12678727>	Q107667-6950A94C-555A-43A8-BBCB-BFCB7688AF64
Q1076935	<http://www.wikidata.org/entity/Q16001344>	Q1076935-5D84912B-8249-4DD3-B75B-6FFB8A77B242
Q1076962	<http://www.wikidata.org/entity/Q16870382>	Q1076962-0e20a887-467b-89f0-0617-6ef6703fdfd2
Q1076991	<http://www.wikidata.org/entity/Q1444604>	Q1076991-A8F120AA-9E02-4837-9A82-13DC5FD753C0
Q1077115	<http://www.wikidata.org/entity/Q1002298>	Q1077115-FA41613D-3AFA-40D1-8C4A-672852032E57
Q1077380	<http://www.wikidata.org/entity/Q5281981>	Q1077380-11478D87-1902-462D-906E-ABCAE0398017
Q1077474	<http://www.wikidata.org/entity/Q13498051>	Q1077474-632067B8-7D04-4E97-8E6C-60C5D80CC1E9
Q107749533	<http://www.wikidata.org/entity/Q817795>	Q107749533-40955DFA-EA89-4594-89BA-E42983789DAA
Q107751052	<http://www.wikidata.org/entity/Q1158266>	Q107751052-b61e69bf-4f6a-23d9-eab2-c2f72683d82c
Q1077594	<http://www.wikidata.org/entity/Q1953798>	Q1077594-1B32CC52-48D3-4F21-80C9-55ADD28FB00C
Q1077819	<http://www.wikidata.org/entity/Q7913408>	Q1077819-cdd973ea-42d5-cfab-79c3-aa029d630369
Q107863952	<http://www.wikidata.org/entity/Q13421990>	Q107863952-395eab21-4702-0bde-e3eb-ab476b357004
